sentimen,tweet,tweet_clean
negatif,Kalo yg penghasilan 30 ribu perhari itu sudah jelas sangat di perhatikan pemerintah. Tapi nyatanya yg gajinya udh cukup masih berkoar koar padahal bantu tetangga yg miskin gak pernah  Mikir .....,kalo yg hasil 30 ribu hari itu sudah jelas sangat di perhati perintah tapi nyata yg gaji udh cukup masih koar koar padahal bantu tetangga yg miskin gak pernah mikir
positif,"Ayo yg smart bantu  mengoreksi dan memperbaiki yg sudah berjalan, jangan mengolok olok. Infrastruktur sudah mulai memadai kedepan jika industrialisasi tercipta smp ke seluruh indo. Sy yakin ekonomi indonesia maju pesat. Berdampak bagi seluruh indonesia. @jokowi",ayo yg smart bantu koreksi dan baik yg sudah jalan jangan olok olok infrastruktur sudah mulai pada depan jika industrialisasi cipta smp ke seluruh indo sy yakin ekonomi indonesia maju pesat dampak bagi seluruh indonesia jokowi
positif,Yang satu patahana yang satu oposisi. Yang satu punya data tapi suka salah nyebut data agar rakyat simpati padahal 0. Suka aku aku apa yang dikerjakan oleh presiden sebelumnya. Gak guna bahas E-sport. ekonomi makro itu berdampak ke mikro. prabowo sandi hadir untuk memperbaiki itu  https://twitter.com/GoDisko/status/1117106344991936512Â â€¦,yang satu patahana yang satu oposisi yang satu punya data tapi suka salah nyebut data agar rakyat simpati padahal 0 suka aku aku apa yang kerja oleh presiden belum gak guna bahas e sport ekonomi makro itu dampak ke mikro prabowo sandi hadir untuk baik itu
negatif,"Pantes ente jadi kampret, orang ente GOBLOK Coba ente belajar lagi, tanya ke pakar pakar ekonomi ðŸ˜Š tapi kasih pemaparan yg jelas ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ biar ente tau gimana caranya berbisnis",pantes ente jadi kampret orang ente goblok coba ente ajar lagi tanya ke pakar pakar ekonomi tapi kasih papar yg jelas biar ente tau gimana cara bisnis
positif,"Semoga di periode kedua masa pemerintahan bapak @jokowi Dan @MarufAminNU Ada kebijakan utk mensubsidi harga obat2x an berkualitas paten,  agar banyak rakyat yg sakit seperti saya bisa lekas Sembuh dan bekerja lagi..Go 01",moga di periode dua masa perintah bapak jokowi dan marufaminnu ada bijak utk subsidi harga obat2x an kualitas paten agar banyak rakyat yg sakit seperti saya bisa lekas sembuh dan kerja lagi go 01
positif,"Gua juga akui janji-janji Pak Prabowo ya terlalu umum, gak spesifik. Misal janji harga sembako murah, nah. Ini mekanismenya gimana? Dikasih tau gak caranya ke masyarakat? Jadi ya utk masyarakat yang oportunis mikirnya,""Lah, apaan ini kagak nyentuh kehidupan gua langsung"" ðŸ˜‚",gua juga aku janji janji pak prabowo ya terlalu umum gak spesifik misal janji harga sembako murah nah ini mekanisme gimana kasih tau gak cara ke masyarakat jadi ya utk masyarakat yang oportunis mikirnya lah apa ini kagak nyentuh hidup gua langsung
positif,Kemenangan indonesia adalah kemenangan  prabowo sandy ....indonesia makmur kedaulatan ekonomi pangan  hanya dg TPS  Kedaulatan negara hanya dg TPS,menang indonesia adalah menang prabowo sandy indonesia makmur daulat ekonomi pangan hanya dg tps daulat negara hanya dg tps
netral,adakah yang punya tulisan dari media atau apapun itu (medianya yg netral ya bukan media yang pro sana sini) mengenai kekuatan dan kelemahan pemerintahan pak jokowi di bidang ekonomi?,ada yang punya tulis dari media atau apa itu media yg netral ya bukan media yang pro sana sini kena kuat dan lemah perintah pak jokowi di bidang ekonomi
positif,"Isu MURAHAN. Salah satu contoh yg menunjukkan minimnya kreativitas kubu 01. Hoax, fitnah, dan pecah-belah (terlalu) mudah dibuat mentah. Sayangnya, sy tak tahu HARGA partai sosmed.  PD berkomitmen di 02. Clean n clear. pic.twitter.com/HvcNHvVQe3",isu murah salah satu contoh yg tunjuk minim kreativitas kubu 01 hoax fitnah dan pecah belah terlalu mudah buat mentah sayang sy tak tahu harga partai sosmed pd komitmen di 02 clean n clear
negatif,"How to repair that shit dude,misal kata prabowo saya akan menurunkan harga sembako tapi program nya gak disampaikan,tapi liat program jokowi menurunkan harga sembako dengan kartu sembako murah,so program siapa yg lebih konkret dan jelas. Kalau cuma berkata ""SAYA AKAN"" semua bisa",how to repair that shit dude misal kata prabowo saya akan turun harga sembako tapi program nya gak sampai tapi liat program jokowi turun harga sembako dengan kartu sembako murah so program siapa yg lebih konkret dan jelas kalau cuma kata saya akan semua bisa
negatif,Sy juga mau mengeluh pak Abdillah.. sejak presiden Jokowi pacar sy makin tua aja penampilannya... Kebijakan pak Jokowi tdk berpihak kepada kami yg lagi pacaran... MudahÂ² ok ngOCEh nya pak sandi bisa mengatasi masalah penuaan pacar sy...harga kosmetik mahal semua..,sy juga mau keluh pak abdillah sejak presiden jokowi pacar sy makin tua aja tampil bijak pak jokowi tdk pihak kepada kami yg lagi pacar mudah ok ngoceh nya pak sandi bisa atas masalah tua pacar sy harga kosmetik mahal semua
netral,Mau nanya Kan kulihat Prabowo itu ahli militer dan Sandi ahli ekonomi. Boleh ga aku cucuk dua02nya,mau nanya kan lihat prabowo itu ahli militer dan sandi ahli ekonomi boleh ga aku cucuk dua02nya
positif,Perbedaan nya di masa depan adalah kebijakan SBY tinggallah hanya sebuah catatan histori di masa lalu. sedangkan Jokowi memberikan legacy ekonomi dan pembangunan untuk generasi2 selanjutnya #Jokowi,beda nya di masa depan adalah bijak sby tinggal hanya buah catat histori di masa lalu sedang jokowi beri legacy ekonomi dan bangun untuk generasi2 lanjut jokowi
positif,"Saat ini hanya 2 pemimpn aktif yg tidak mau di gaji : Paus Fransiskus dan Donald Trump, Inshaa Allah Prabowo-Sandi menyusul..#YourTurnBro",saat ini hanya 2 pemimpn aktif yg tidak mau di gaji paus fransiskus dan donald trump inshaa allah prabowo sandi susul your turn bro
positif,Saya dan saudara saudara saya sebangsa dan setanah air juga bangga MENJADI INDONESIA. Negeri indah permai kaya ragam budaya adat istiadat yg dikagumi dunia. Harta tak ternilai harganya walau dinilai dengan segunung emas sekalipun...,saya dan saudara saudara saya bangsa dan tanah air juga bangga jadi indonesia negeri indah permai kaya ragam budaya adat istiadat yg kagum dunia harta tak nilai harga walau nilai dengan gunung emas sekalipun
negatif,Trus elo mau nudih2 yg fitnah2 dari pqk @jokowi yaa....woii...gak mikir ente hidupi kasih mkn anak binimu fan hidupi kluarga2 ente semua dari gaji uang rakyat..krja ente cuma teriak2 demi belain si bosmu tnpa mikir reputasi hasil kerja halal apa haram ente embat..!!!,trus elo mau nudih2 yg fitnah2 dari pqk jokowi yaa woii gak mikir ente hidup kasih mkn anak bini fan hidup kluarga2 ente semua dari gaji uang rakyat krja ente cuma teriak2 demi bain si bos tnpa mikir reputasi hasil kerja halal apa haram ente embat
negatif,"Haha dungu lu, Prabowo mah ikhlas, gaji aja diberikan kepada negara bila terpilih",haha dungu lu prabowo mah ikhlas gaji aja beri kepada negara bila pilih
netral,"Prabowo Janji Pertumbuhan Ekonomi 8%, Rizal Ramli Jelaskan Caranya  https://tirto.id/dl7qÂ  lewat @tirtoid Cc @RamliRizal",prabowo janji tumbuh ekonomi 8 rizal ramli jelas cara lewat tirtoid cc ramlirizal
negatif,"Jokowi jg punya sejarah yg gk bs d hapus Contoh :naikin listrik, sembako, bbm, gaji pns cm naik 5% itu pun jelas pilpres, 4x ga dtg k acara PBB, di sebut sm menterinya presiden grusak grusuk, janji membebaskn abubakar ba'asyir malah gajd,90% asn jual beli jabatan, kasus novel dll",jokowi jg punya sejarah yg gk bs d hapus contoh naikin listrik sembako bbm gaji pns cm naik 5 itu pun jelas pilpres 4x ga dtg k acara pbb di sebut sm menteri presiden grusak grusuk janji membebaskn abubakar ba asyir malah gajd 90 asn jual beli jabat kasus novel dll
positif,Presiden Jokowi kebijakannya dalam anggaran 'kue' pembangunan ekonomi lebih merata. beliau mengurangi subsidi untuk kepentingan ekonomi lain yg lebih fundamental yaitu infrastruktur #OpportunityCost,presiden jokowi bijak dalam anggar kue bangun ekonomi lebih rata beliau kurang subsidi untuk penting ekonomi lain yg lebih fundamental yaitu infrastruktur opportunity cost
netral,"Dukung Prabowo, Dahlan Iskan Sebut Jokowi Gagal Penuhi Janjinya di Bidang Ekonomi  https://wp.me/p4Pxdq-1nOWÂ  Cc @RamliRizal",dukung prabowo dahlan iskan sebut jokowi gagal penuh janji di bidang ekonomi cc ramlirizal
negatif,Jika di lihat di awal pemerintahan pak sby.. Tahun 2005 pertumbuhan perekonomian kita mengalami hal yangenggembirakan yaitu naik 5.7 %... Nah jokowi janji 7%... Nyatanya???.. Ini bisa di simpulkan dia asal buat janji... Ketika tidak tercapai.. Alasan ekonomi makro,jika di lihat di awal perintah pak sby tahun 2005 tumbuh ekonomi kita alam hal yangenggembirakan yaitu naik 5 7 nah jokowi janji 7 nyata ini bisa di simpul dia asal buat janji ketika tidak capai alas ekonomi makro
netral,"Prabowo : Ekonomi RI Salah Arah, Karena Salah Presiden-Presiden Sebelum Jokowi  https://www.voaindonesia.com/a/prabowo-ekonomi-ri-salah-arah-karena-salah-presiden-presiden-sebelum-jokowi/4874966.htmlÂ â€¦",prabowo ekonomi ri salah arah karena salah presiden presiden belum jokowi
positif,#JokowiMenangTotalDebat Terlihat jelas dalam debat terakhir Jokowi sangat menguasai jalannya debat dimana beliau tegaskan kepada lawanya tentang ekonomi makro dan mikro.,jokowi menang total debat lihat jelas dalam debat akhir jokowi sangat kuasa jalan debat mana beliau tegas kepada lawa tentang ekonomi makro dan mikro
negatif,Ketika seorang presiden menganggap mainan bocah sebagai solusi ekonomi nasional. -waktu anda habis jokowi- ðŸ¤£ðŸ¤­,ketika orang presiden anggap main bocah bagai solusi ekonomi nasional waktu anda habis jokowi
netral,"Prabowo-Sandiaga Janji Tak Ambil Gaji, karena sudah Mampu Secara Ekonomi  https://batamtoday.com/home/read/128233/Prabowo-Sandiaga-Janji-Tak-Ambil-Gaji-karena-sudah-Mampu-Secara-EkonomiÂ â€¦",prabowo sandiaga janji tak ambil gaji karena sudah mampu cara ekonomi
positif,#JokowiMenangTotalDebat Jokowi juga ingin memasukan Digital ekonomi melalui anak anak muda kita yang sudah mengembangkan teknologi dan digabungkan dengan hasil petani pertanian maupun perikanan untuk lebih luas menjual kepada konsumen.,jokowi menang total debat jokowi juga ingin pasu digital ekonomi lalu anak anak muda kita yang sudah kembang teknologi dan gabung dengan hasil tani tani maupun ikan untuk lebih luas jual kepada konsumen
positif,"Terima kasih pak jokowi , pimpin kami satu periode lagi untuk INDONESIA BARTAMBAH MAJU ðŸ‘ #17AprilCoblosJokowiAmin  AKU CINTA INDONESIA. NKRI & PANCASILA harga mati. pic.twitter.com/QPA0vzhEeN",terima kasih pak jokowi pimpin kami satu periode lagi untuk indonesia bartambah maju 17 april coblos jokowi amin aku cinta indonesia nkri pancasila harga mati
negatif,Ngajarin ekonomi mikro dan makro ke raja bisnis..... Mereka lupa bahwa pak prabowo dan bang sandi pengusaha top,ngajarin ekonomi mikro dan makro ke raja bisnis mereka lupa bahwa pak prabowo dan bang sandi usaha top
netral,"Namun, Prabowo justru menilai kondisi tersebut bukan kesalahan Jokowi sebagai Presiden saat ini, tapi kesalahan dari Presiden-Presiden sebelumnya.  Debat Capres: Prabowo Salahkan Presiden Sebelum Jokowi Terkait Kondisi Ekonomi  https://seruji.co.id/fokus/debat-capres-prabowo-salahkan-presiden-sebelum-jokowi-terkait-kondisi-ekonomi/Â â€¦ lewat @serujinews",namun prabowo justru nilai kondisi sebut bukan salah jokowi bagai presiden saat ini tapi salah dari presiden presiden belum debat capres prabowo salah presiden belum jokowi kait kondisi ekonomi lewat serujinews
positif,"Jokowi memperbaiki ekonomi Indonesia Raya, si sandi masih bergelut dengan ekonomi Bu Mia, beda kelas bangaatt...!",jokowi baik ekonomi indonesia raya si sandi masih gelut dengan ekonomi bu mia beda kelas bangaatt
netral,"Ogah Ambil Gaji Presiden, Intip Harta Kekayaan Prabowo-Sandiaga & Besaran Penghasilan RI 1  http://jakarta.tribunnews.com/2019/04/14/ogah-ambil-gaji-presiden-intip-harta-kekayaan-prabowo-sandiaga-besaran-penghasilan-ri-1Â â€¦",ogah ambil gaji presiden intip harta kaya prabowo sandiaga besar hasil ri 1
netral,Prabowo-Sandi Janji Tak Ambil Gaji Jika Menang PilpresÂ 2019  https://www.geunta.com/2019/04/prabowo-sandi-janji-tak-ambil-gaji-jika-menang-pilpres-2019/Â â€¦ pic.twitter.com/OQRtNvsSjl,prabowo sandi janji tak ambil gaji jika menang pilpres 2019
positif,"Esport lg buming sdh jd hobi dan dipertandingkan dibanyak negara bahkan Asian games dan Asean games dan itu pertanyaan yg millenial banget.  Lu bicara pemerataan kesejahteraan, calon 02 bagian dr 1 elite yg gaji karyawannya terkatung2  Jokowi sdh mempraktekkan pertanyaan 02",esport lg buming sdh jd hobi dan tanding banyak negara bahkan asi games dan asean games dan itu tanya yg millenial banget lu bicara rata sejahtera calon 02 bagi dr 1 elite yg gaji karyawannya terkatung2 jokowi sdh praktek tanya 02
positif,"Secara garis besar, jokowi bertanya ekonomi digital, yg di dalamnya ada bisnis games, pembuat game dan pemain game. Klo lbh simplenya anda pasti sering buka playstore. Dan ekonomi digital lainnya masih banyak. Pak jokowi hnya mnyebut salah satunya saja",cara garis besar jokowi tanya ekonomi digital yg di dalam ada bisnis games buat game dan main game klo lbh simplenya anda pasti sering buka playstore dan ekonomi digital lain masih banyak pak jokowi hnya mnyebut salah satu saja
negatif,santun kalo pertumbuhan ekonomi 5% buat apa ?,santun kalo tumbuh ekonomi 5 buat apa
positif,Gak penting soal kita akan lapar. Yg penting bagaimana pemerintah menjamin harga bahan baku dippasaran .,gak penting soal kita akan lapar yg penting bagaimana perintah jamin harga bahan baku dippasaran
negatif,"Gaji sepeser tak diambil, hanya ambil utk balik modal dan bayar hutang prabowo 6.9 T saja ya. + keuntungam sekian T.  Wooooii lelembut, kami rakyat Indonesia tidak sebodoh pendukungmu yg 7 juta umat itu.",gaji peser tak ambil hanya ambil utk balik modal dan bayar hutang prabowo 6 9 t saja ya keuntungam sekian t wooooii lelembut kami rakyat indonesia tidak bodoh dukung yg 7 juta umat itu
negatif,Debat ke 5: Prabowo Mau Belajar Ekonomi Ke Tiongkok! Lupa Kalau Kampret Benci China ______________________________________ (Author: Mora Sifudan)  Di Debat Capres-Cawapres malam ini Prabowo mengusulkan agar Indonesia...  https://www.facebook.com/achosagu/posts/10216071748285085Â â€¦,debat ke 5 prabowo mau ajar ekonomi ke tiongkok lupa kalau kampret benci china author mora sifudan di debat capres cawapres malam ini prabowo usul agar indonesia
positif,"Jika mau harga bahan pokok terjangkau, tenaga medis & pasien di perbaiki, kesejahteraan guru honorer & mudah lapangan kerja, maka tusuk @prabowo @sandiuno It's time we have a president who is proud to stand up for people.  #02MenangDebat #TheGreatCampaignOfPrabowo",jika mau harga bahan pokok jangkau tenaga medis pasien di baik sejahtera guru honorer mudah lapang kerja maka tusuk prabowo sandiuno it s time we have a president who is proud to stand up for people 02 menang debat the great campaign of prabowo
positif,@kompascom Yaelaah. Pak Jokowi kalo mo nurunin tuh harga2 bs aja x. Semuanya kan butuh perhitungan yg cermat dan matang! GK asal2an. #01IndonesiaMaju #2019TetapJokowi,kompascom yaelaah pak jokowi kalo mo nurunin tuh harga2 bs aja x semua kan butuh hitung yg cermat dan matang gk asal2an 01 indonesia maju 2019 tetap jokowi
positif,Saya bukan mengatakan itu bukan ekonomi makro bos... Tapi jangan jadikan itu sebagai alasan... Nyatanya pertumbuhan perekonomian kita cuma 5% kok.. Terendah... Ya itu memang ekonomi makro... Nah jokowi sudah gagal nih mengelola ekonomi makro.. Ya kan?.. Sudah saat nya di gantiðŸ¤—,saya bukan kata itu bukan ekonomi makro bos tapi jangan jadi itu bagai alas nyata tumbuh ekonomi kita cuma 5 kok rendah ya itu memang ekonomi makro nah jokowi sudah gagal nih kelola ekonomi makro ya kan sudah saat nya di ganti
netral,"Pada debat tadi malam, capres nomor urut 02 @prabowo sempat menuturkan jika perekonomian Indonesia salah arah, yang ditandai dengan mengalirnya kekayaan ke luar negeri. Temukan kesesuaian pernyataannya berikut ini!  https://bit.ly/2ZcoMADÂ  #CNNIndonesia pic.twitter.com/Tw7YbXHCOh",pada debat tadi malam capres nomor urut 02 prabowo sempat tutur jika ekonomi indonesia salah arah yang tanda dengan alir kaya ke luar negeri temu suai nyata ikut ini cnnindonesia
negatif,Namanya aja wowo  menuding SBY dibalik semua kesalahan ekonomi Indonesia  https://bit.ly/2Kx8krrÂ  @jokowi @95_teguh #PrabowoSalahkanSBY Jangan di dengerlah si wowo itu,nama aja wowo tuding sby balik semua salah ekonomi indonesia jokowi 95 teguh prabowo salah sby jangan di dengerlah si wowo itu
negatif,"Rakyat butuh fundamental ekonomi,yaitu pangan sandang dan papan,bukan digital model mobile legend.timeout for pencitraan.",rakyat butuh fundamental ekonomi yaitu pangan sandang dan papan bukan digital model mobile legend timeout for citra
netral,"Ditanya Soal Esports Oleh Jokowi, Prabowo Minta Sandiaga yang Jawab - IDN Times: Jokowi bertanya soal ekonomi digital esport ke Prabowo  http://dlvr.it/R2mtw9Â  pic.twitter.com/E6RoYiF1pu",tanya soal esports oleh jokowi prabowo minta sandiaga yang jawab idn times jokowi tanya soal ekonomi digital esport ke prabowo
negatif,"Adegan iconik di debat ke 5 Prabowo : Ekonomi kita terpuruk karena ada 1% elite menguasai dan menikmati kekayaan bangsa ini Kyai MA : Apa Bpk termasuk 1% itu? Prabowo : Ya saya yg 1% itu, Oalah..selama ini prabowo lagi ngomongin dirinya sendiri toh, hehehe  #PrabowoSalahkanSBY",adegan iconik di debat ke 5 prabowo ekonomi kita puruk karena ada 1 elite kuasa dan nikmat kaya bangsa ini kyai ma apa bpk masuk 1 itu prabowo ya saya yg 1 itu oalah lama ini prabowo lagi ngomongin diri sendiri toh hehehe prabowo salah sby
positif,"Saya percaya, krn @prabowo & @sandiuno tlh trbukti, mrk bisa hidup mapan & terhormat. Sangkin mapan & trhormatnya khidupn mrka, gaji pun tak brniat mrka ambil. Mrk jd capres bkn utk mncari kekayaan tp ingin msyarakt indonesia mapan & berhasil sprti mrk. #UASdifitnahKejiDanBrutal https://twitter.com/satriohendri/status/1117081027602554880Â â€¦",saya percaya krn prabowo sandiuno tlh trbukti mrk bisa hidup mapan hormat sangkin mapan trhormatnya khidupn mrka gaji pun tak brniat mrka ambil mrk jd capres bkn utk mncari kaya tp ingin msyarakt indonesia mapan hasil sprti mrk uasdifitnah keji dan brutal
