sentimen,tweet,tweet_clean
netral,"Prabowo Sebut Ekonomi RI Menyimpang dari Cita-cita Pendiri Bangsa:  http://Jiromedia.comÂ  -Calon Presiden dan Wakil Presiden Prabowo nomor urut 02, Prabowo-Sandi, mengatakan kondisi ekonomi Indonesia yang saat ini sedang berjalan berada pada arah yangâ€¦  http://dlvr.it/R2mpLKÂ ",prabowo ekonomi ri simpang cita cita diri bangsa calon presiden wakil presiden prabowo nomor urut 02 prabowo sandi kondisi ekonomi indonesia jalan arah
negatif,"Jelas salah pemerintah yg membuat hukumnya ga ketat, gw udh contohin td kaya d singapore. Knp? Krn pemerintah d gaji utk itu, itu tugas pemerintah. Bertanggung jawab atas semua yg terjadi pd rakyatnya, kl ga sanggup jgn mau jd pemimpin. Lu paham ga makna pemimpin itu apa?",salah perintah yg hukum ga ketat gw udh contohin td kaya d singapore knp krn perintah d gaji utk tugas perintah tanggung yg pd rakyat kl ga sanggup jgn jd pimpin lu paham ga makna pimpin
positif,"setelah di pikir, prabowo sandi memang ga butuh gaji jd presiden. wong bisnisnya dia aja udah jadi mahal kalo dia jd presidenðŸ˜‚",pikir prabowo sandi ga butuh gaji jd presiden bisnis aja udah mahal kalo jd presiden
positif,"Prabowo sandi  Keren   Gaminta gaji...  Nanti yg bayar Allah aja yah..  ""Semoga harimu menyenangkan""  #YourTurnBro",prabowo sandi keren gaminta gaji yg bayar allah aja yah moga hari senang your turn bro
positif,Prabowo-Sandi: Tak akan ambil gajinya sepersen pun jika terpilih.   Gaji yang mereka terima akan berikan ke kaum yatim dan dhuafa.  Sungguh mulia hati pemimpin kita ini.. Allahu Akbar..!    https://kumparan.com/@kumparannews/prabowo-sandi-tak-akan-ambil-gaji-sepeser-pun-jika-terpilih-1qsh5p8XjqeÂ â€¦,prabowo sandi ambil gaji persen pilih gaji terima kaum yatim dhuafa sungguh mulia hati pimpin allahu akbar
netral,"Jika Terpilih, Prabowo-Sandi Tak Akan Ambil Gaji Sepeser Pun  https://wp.me/paE6Ul-17QÂ ",pilih prabowo sandi ambil gaji peser
negatif,"Kasian, kalian tdk sadar dgn keadaan indonesia seperti ini, kalaian tau tidk kalau @jokowi itu boneka yg di pajang,.... Dtmbah lagi @jokowi yg memang belum bisa jadi pemimpin buktinya hancur ekonomi indonesia,...",kasi tdk sadar dgn indonesia kalai tau tidk jokowi boneka yg pajang dtmbah jokowi yg pimpin bukti hancur ekonomi indonesia
positif,"Pengen bngt dengan programnya Pakde  @jokowi  yg pengguran digaji itu, pen bats nganggur rasanya tu. Adek lelah bekerja bang ðŸ˜…",pengen bngt program pakde jokowi yg pengguran gaji pen bats nganggur tu adek lelah bang
negatif,Goblok nya kau emang kebangetan @Dennysiregar7 makanya otak dipakai buat mikir yg manfaat bukan otak di pantat. Sekelas petahana kok mikirin e sport sdg ekonomi aja masih carut marut. Kebanyakan makan tai kau ya?,goblok nya kau emang banget dennysiregar7 otak pakai mikir yg manfaat otak pantat kelas tahana mikirin e sport sdg ekonomi aja carut marut banyak makan tai kau ya
positif,Masih banyak masalah yg bisa lebih d utamakan soal ekonomi dan penegakan hukum saya rasa prabowo dari awal fokus ke hal2 itu bukan tidak peduli terhadap e-sport melainkan kita punya fokus masalah utama sma seperti jokowi yg dalam pemerintahanya fokus pada infrastruktur.,yg d utama ekonomi tegak hukum prabowo fokus hal2 peduli e sport fokus utama sma jokowi yg pemerintahanya fokus infrastruktur
negatif,BAGAIMANA HIDUP LAGI BAIK SEDANGKAN PAK JOKOWI LEMAH TENTANG ILMU EKONOMI... BIUKTINYA YA... NILAI RUPIAH MENJUNAM...EXPOR SEMAKIN MEROSOT... HARGA SANDANG PANGAN DI MONOPOLI KETURUNAN TIONGHOA....,hidup jokowi lemah ilmu ekonomi biuktinya ya nilai rupiah junam expor merosot harga sandang pangan monopoli turun tionghoa
netral,"Yang sudah pasti itu, pertumbuhan ekonomi Indonesia hanya rata-rata 5% selama dipimpin oleh @jokowi #YourTurnBro @prabowo @sandiuno https://twitter.com/OfficialiNewsTV/status/1117185694990880768Â â€¦",tumbuh ekonomi indonesia 5 pimpin jokowi your turn bro prabowo sandiuno
negatif,"Itu2 lg di ulang,jls beda ekonomi mikro dgn ekonomi makro...",itu2 lg ulang jls beda ekonomi mikro dgn ekonomi makro
netral,"Jelas : "" Prabowo dalam debat kelima menyebut persoalan ekonomi dan deindustrialisasi yang menimpa Indonesia Secara khusus Prabowo menyebut itu sebagai kesalahan presiden-presiden sebelumÂ Jokowi """,prabowo debat sebut ekonomi deindustrialisasi timpa indonesia khusus prabowo sebut salah presiden presiden jokowi
positif,Lihat cuplikan debat semalam baru tau kalau pemerataan ekonomi bagi2 susu dan makan ke anak SD s/d SMA di tiap pagi.. salut sama pak @prabowo ðŸ‘ðŸ‘ðŸ˜¢ #17Aprilmikir2,lihat cuplik debat malam tau rata ekonomi bagi2 susu makan anak sd s d sma pagi salut prabowo 17 aprilmikir2
netral,"Kesimpulannya perkembangan ekonomi, agraria dan kemaritiman menjadi fokus utama PAS bukan tidak peduli terhadap esport tapi masih ada masalah yg lebih d utamakan sama seperti halnya jokowi yg menomor satukan infrastruktur.",simpul kembang ekonomi agraria maritim fokus utama pas peduli esport yg d utama hal jokowi yg nomor satu infrastruktur
netral,"Allah swt begitu baik pd Prabowo - Sandi yg memberi keluasan kpd kami.  Kami berkomitmen untuk tdk mengambil gaji serupiah pun kami berikan pd negara, kaum yatim & dhuafa.  #minggu #Indonesia #Bogor #banten #jakarta #bandung #cirebon #jabarjuara #jateng #semarang #jogja #bantul pic.twitter.com/HukBxuDwf9",allah swt pd prabowo sandi yg luas kpd komitmen tdk ambil gaji rupiah pd negara kaum yatim dhuafa minggu indonesia bogor banten jakarta bandung cirebon jabarjuara jateng sarang jogja bantul
netral,"AHY meyakini Demokrat tetap berada di koalisi pendukung oposisi meski salah satu pernyataan Prabowo dalam debat kelima Pilpres, dianggap seolah menyalahkan SBY terkait kondisi ekonomi Indonesia saat ini.  https://www.viva.co.id/pemilu/berita-pemilu/1139529-ahy-tidak-mungkin-demokrat-keluar-dari-koalisi-prabowo-sandiÂ â€¦",ahy demokrat koalisi dukung oposisi salah nyata prabowo debat pilpres anggap salah sby kait kondisi ekonomi indonesia
negatif,Iye gaji gak diambil... proyek dikuasain kroni..trus kroninya njamin kebutuhan hidup situ dan keluarga.. cuman maen kata2 doang... pemilu depan rakyat planga plongo dijadiin senjata lagi,iye gaji gak ambil proyek dikuasain kroni trus kroni njamin butuh hidup situ keluarga cuman maen kata2 doang milu rakyat planga plongo dijadiin senjata
netral,Era Pemerintahan Jokowi Terjadi Pemerataan Ekonomi   https://www.gesuri.id/pemilu/era-pemerintahan-jokowi-terjadi-pemerataan-ekonomi-b1WexZjhzÂ â€¦ #pdiperjuangan,era perintah jokowi rata ekonomi pdiperjuangan
netral,lah jokowi gaji plus tunjangan malah dibeliin sembako bwt kaum dhuafa,jokowi gaji plus tunjang dibeliin sembako bwt kaum dhuafa
positif,"Mas daniel, malah saya menangkap sebaliknya. Pak Prabowo mengatakan bahwa ini adalah kesalahan kita semua. Dan harus dilakukan langkah perbaikan untuk ekonomi nasional yg salah arah. ðŸ™",mas daniel tangkap prabowo salah langkah baik ekonomi nasional yg salah arah
positif,Namnya aja ALAP-ALAP PASTI OTAKNYA JUGA LALAPAN.  BERISIK...  APA SIH SUSAHNYA MENGAKUI DAN MENGHARGAI PEKERJA BAPAK @jokowi . SUDAH JELAS KERJA FAKTA DAN NYATA MASIH BELUM BISA DIAKUI.  INGAT... KEBENCIAN YANG MENDALAM TERGADANG MEMBUAT OTAK LHOOO PINDAH JALUR KE JALUR TAK WARAS,namnya aja alap alap otak lalap berisik sih susah aku harga kerja jokowi kerja fakta nyata aku benci dalam gadang otak lhooo pindah jalur jalur waras
positif,Nyatnaya Pemerinta di Era Jokowi Sangat Mendukung Perkembangan Ekonomi Digital. #17aprilcoblosbajuputih #coblos01JokowiKHMaruf #DaritimurUntukPresidenku #CoblosPutihJokowi #Jokowi2Periode #jokowiAmin pic.twitter.com/iTjrfymb2i,nyatnaya pemerinta era jokowi dukung kembang ekonomi digital 17aprilcoblosbajuputih coblos01 jokowi khmaruf daritimur presiden coblos putih jokowi jokowi2 periode jokowi amin
positif,Cadasss bgt deh bang... Gak ambil gaji dan fokus utk mensejahterakan rakyat.. salut bang.. Allah SWT senantiasa merahmatimu bang..  Dari (remah2) ASN ...,cadasss bgt deh bang gak ambil gaji fokus utk mensejahterakan rakyat salut bang allah swt senantiasa rahmat bang remah2 asn
positif,"Hargai pendahulu Mu,.. Doakan Penerus Mu,..  the best President RI ever.  CC: Pak Karno, Pak Harto, Pak Habibie, Pak Gusdur, Ibu Mega, Pak Jokowi, Pak Prabowo.  https://twitter.com/ETasdid/status/1117271777363628032Â â€¦",harga dahulu mu doa terus mu the best president ri ever cc karno harto habibie gusdur mega jokowi prabowo
netral,"Om Bowo dalam debat mengatakan, orientasi ekonomi Indonesia tidak berada di jalur yang benar. Meskipun mengatakan itu, dirinya tidak menyalahkan Jokowi, namun para pemimpin sebelum Jokowi  https://www.suara.com/news/2019/04/13/224020/partai-demokrat-ngamuk-prabowo-dinilai-salahkan-sby-saat-debat-pilpresÂ â€¦ #PrabowoSalahkanSBY",om bowo debat orientasi ekonomi indonesia jalur salah jokowi pimpin jokowi prabowo salah sby
negatif,"gagasan jokowi smlm didebat, soal ekonomi digital. krn tak mampu bikin ekonomi real, jd bikin game aja.. mobil legenda..! return of esemka.. ðŸ˜…",gagas jokowi smlm debat ekonomi digital krn bikin ekonomi real jd bikin game aja mobil legenda return of esemka
netral,mengeluhkan mengenai persoalan ekonomi & deindustrialisasi  https://bit.ly/2Gl31HAÂ  #PrabowoSalahkanSBY @jokowi @yudisaputra333 #WF49,keluh ekonomi deindustrialisasi prabowo salah sby jokowi yudisaputra333 wf49
netral,"Prabowo, Arah ekonomi salah karena Orde Baru dan Amien Rais",prabowo arah ekonomi salah orde amien rais
netral,Asosiasi Pengusaha Bumiputera Nusantara Se Indonesia (ASPRINDO) beranggota 5.000 UMKM dukung Capres 02 Prabowo - Sandi karena program untuk bebaskan pajak usaha hingga keuntungan 3M #YourTurnBro @prabowo @sandiuno pic.twitter.com/47iY7eWle1,asosiasi usaha bumiputera nusantara indonesia asprindo anggota 5 000 umkm dukung capres 02 prabowo sandi program bebas pajak usaha untung 3m your turn bro prabowo sandiuno
netral,"Sebaik jngn di bahas dulu, apa yg dikatakan Bapak Prabowo ini kesalahan kt semua karena slh 1 sumberdaya ekonomi kita adalah tanah, air dan udara(termasuk frekwensi). Harus sesuai dengan UUD 1945 yg asli""dikelola negara dan dipergunakan seluasnya untuk rakyat""",jngn bahas yg prabowo salah kt slh 1 sumberdaya ekonomi tanah air udara frekwensi sesuai uud 1945 yg asli kelola negara luas rakyat
negatif,Presiden seperti @jokowi  ini sangat rendah hati dan sangat rendah nilai kepemiminannya dan wibawanya sebatas pencitraan belaka dan ekonomi meningkat untuk pendukungnya bukan rakyatnya.,presiden jokowi rendah hati rendah nilai kepemiminannya wibawa batas citra belaka ekonomi tingkat dukung rakyat
negatif,mengeluhkan mengenai persoalan ekonomi dan deindustrialisasi  https://bit.ly/2Gl31HAÂ  #PrabowoSalahkanSBY @jokowi  wowo hobi nyalahin orang,keluh ekonomi deindustrialisasi prabowo salah sby jokowi wowo hobi nyalahin orang
negatif,Ada masyarakat di pelosok bilang kalau Prabowo jadi president Indonesia bisa perang.  Sampai segitunya fitnah mereka sebarkan.  Hancur ekonomi makro dibuatnya ðŸ˜‚ Tetap 17 April 2019 ke TPS: TUSUK PRABOWO SANDI.,masyarakat pelosok bilang prabowo president indonesia perang segitunya fitnah sebar hancur ekonomi makro 17 april 2019 tps tusuk prabowo sandi
positif,"Pak Dhe  @Jokowi mengingatkan, perbedaan, keragaman dan kebhinekaan Indonesia harus dijaga dan dirawat bersama,Dasar negara kita Pancasila, NKRI, Bhinneka Tunggal Ika. UUD 1945. Sudah final. Harga mati dan tidak bisa diganggu gugatâ€œ  https://twitter.com/jokowi/status/1117268796916396034?s=19Â â€¦",dhe jokowi beda ragam kebhinekaan indonesia jaga rawat dasar negara pancasila nkri bhinneka tunggal ika uud 1945 final harga mati ganggu gugat
negatif,Jelas prabowo ga paham konsep ekonomi.  https://twitter.com/medcom_id/status/1117079154497703936Â â€¦,prabowo ga paham konsep ekonomi
netral,"Wowow dalam debat mengatakan, orientasi ekonomi Indonesia tidak berada di jalur yang benar. Meskipun mengatakan itu, dirinya tidak menyalahkan â¦@jokowiâ© , namun para pemimpin sebelum Jokowi  https://www.suara.com/news/2019/04/13/224020/partai-demokrat-ngamuk-prabowo-dinilai-salahkan-sby-saat-debat-pilpresÂ â€¦ Â  #PrabowoSalahkanSBY",wowow debat orientasi ekonomi indonesia jalur salah jokowi pimpin jokowi prabowo salah sby
negatif,"Brooo Narasinya sedikit di jaga boleh lah sedikit baper TPI pak Prabowo itu subtansinya Ekonominya salah arah 4,5 Th si jaee malah tambah ngerusak dan malah arah nya ga karuan carut marut eknoomi",brooo narasi jaga baper tpi prabowo subtansinya ekonomi salah arah 4 5 th si jaee ngerusak arah nya ga karuan carut marut eknoomi
netral,"Silahkan mau pilih yg gakbmau digaji atau yg mau harap gaji. jika Terpilih, Prabowo-Sandi Tak Akan Ambil Gaji.  #HoaxJkwMenangTotalDebat #DahlanIskanPilihPrabowo http://babe.topbuzz.com/article/i6679581824152240641?app_id=1125&gid=6679581824152240641&impr_id=6679595384601331969&language=id&region=id&user_id=6586228103324254210&c=twÂ â€¦",silah pilih yg gakbmau gaji yg harap gaji pilih prabowo sandi ambil gaji hoax jkw menang total debat dahlan iskan pilih prabowo
netral,"Terkait ekonomi makro,  Pak Jokowi ngomong, ayo besok dilihat lagi datanya..!!!   Hari ini saya lihat datanya :    https://m.cnnindonesia.com/ekonomi/20190411061905-532-385189/debat-capres-dihantui-kinerja-dagang-petahana-jokowiÂ â€¦",kait ekonomi makro jokowi ngomong ayo besok data lihat data
negatif,"Kapan majunya bangsa Ini kalau peradaban busuk ditumpuk2 lagu Akan dijadikan. Reference Dalam memerintah dikemudian Hari, koruptor diberikan pensiun, sementara Dia tdk mengambil gaji, apa makanya Ini?",maju bangsa adab busuk ditumpuk2 lagu jadi reference perintah kemudian koruptor pensiun tdk ambil gaji
negatif,"yang menyalahkan ekonomi ke arah yang salah karena presiden sebelum Jokowi #PrabowoSalahkanSBY ""Yang dimaksud mungkin presiden california kali, ya.. pic.twitter.com/5QorvAJOht",salah ekonomi arah salah presiden jokowi prabowo salah sby presiden california kali ya
netral,Persoalan ekonomi Indonesia bukanlah kesalahan Jokowi. 3 kali pernyataan itu ditegaskan oleh #PrabowoSalahkanSBY,ekonomi indonesia salah jokowi 3 kali nyata prabowo salah sby
negatif,"Kata Wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adlah salah semua pihak. Termasuk presiden-presiden sebelum Jokowi. Lah, ekonomi Indonesia masa Pak Jokowi baik-baik aja tuh. Malah ngehoaks dengan menyalahkan Presiden terdahulu. #PrabowoSalahkanSBY pic.twitter.com/BcETrEOlat",wowo salah arah ekonomi akibat deindustrialisasi adlah salah presiden presiden jokowi ekonomi indonesia jokowi aja tuh ngehoaks salah presiden prabowo salah sby
netral,"Jika Terpilih Prabowo-Sandi Tak Akan Ambil Gaji, Diberikan Untuk Yatim dan Kaum Dhu'afa  http://www.portal-islam.id/2019/04/jika-terpilih-prabowo-sandi-tak-akan.htmlÂ â€¦",pilih prabowo sandi ambil gaji yatim kaum dhu afa
netral,"02 insya Allah,akan menyumbangkan gajinya ke kaum duafa,,,karna prabowo dan sandiaga sudah kaya,,,",02 insya allah sumbang gaji kaum duafa karna prabowo sandiaga kaya
netral,"Debat Pamungkas Capres Cawapres Pemilu 2019, Bahas Ekonomi, Kesejahteraan Sosial @KPU_RI @bawaslu_RI @jokowi @KHMarufAmin_ @prabowo @sandiuno @TKNJokowiAmin01 #BacaKoranRM #ClickRMCoid #RakyatMerdeka #DebatCapresKelima https://rmco.id/lihat-foto/pemilu-presiden/7191/debat-pamungkas-capres-cawapres-pemilu-2019-bahas-ekonomi-kesejahteraan-sosial/1Â â€¦",debat pamungkas capres cawapres milu 2019 bahas ekonomi sejahtera sosial kpu ri bawaslu ri jokowi khmarufamin prabowo sandiuno tknjokowiamin01 baca koran rm click rmcoid rakyat merdeka debat capres
negatif,"Kau yang dungu...makanya otak dipake,hal paling mendasar yg dismpaikan prabowo...ttng ekonomi lagi nyungsep,sembako mahal,petani,kesusahan,lpngan kerja sulit...trlalu bxk hal penting yg bisa diperdebatkan...NgAPAIN bahas Game Mobile legend pmbawah mudorat bagi anak bangsa,Tolol",kau dungu otak dipake dasar yg dismpaikan prabowo ttng ekonomi nyungsep sembako mahal tani susah lpngan kerja sulit trlalu bxk yg debat ngapain bahas game mobile legend pmbawah mudorat anak bangsa tolol
positif,THE GREAT CLOSING STATEMENT FROM THE NEXT INDONESIAN LEADERS prabowo - sandiuno  Kami Berkomitmen Berdua Untuk Tidak Mengambil Gaji Se-Rupiah Pun Jika Kami Mendapatkan Amanah Ini Kami Akanâ€¦  https://www.instagram.com/p/BwOM7gQnD2Y/?utm_source=ig_twitter_share&igshid=a3akanluj873Â â€¦,the great closing statement from the next indonesian leaders prabowo sandiuno komitmen dua ambil gaji rupiah amanah
netral,Pertanyaan jokowi masalah e sport sama meubel lejen kan udah d jawab pak sandi. Pak prabowo hanya menegaskan akan lebih fokus ke swasembada pangan drpd ekonomi digital,jokowi e sport meubel lejen udah d sandi prabowo fokus swasembada pangan drpd ekonomi digital
negatif,"HAHAHA sudah jelas skrng anda tak berilmu, tak mempunyai argumen, tak paham hubungan antara ML dgn ekonomi dan daya beli.. persis junjunganmu. Thanks telah menghibur saya, nanti kalau anda sudah punya argumen yg jelas baru saya tanggapi lagi HAHAHA ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜†ðŸ˜†ðŸ˜†",hahaha skrng ilmu argumen paham hubung ml dgn ekonomi daya beli persis junjung thanks hibur argumen yg tanggap hahaha
negatif,"duuuh ko #PrabowoSalahkanSBY dan menyebut kondisi ekonomi Indonesia yang salah arah, karena kesalahan presiden-presiden sebelum Jokowi  https://bit.ly/2P9eEEmÂ  @jokowi @riofebriant2 #WF38",duuuh ko prabowo salah sby sebut kondisi ekonomi indonesia salah arah salah presiden presiden jokowi jokowi riofebriant2 wf38
netral,KNKS akan dikembankan @jokowi & untuk mengembangkan ekonomi dan menjadikan Indonesia sebagai Islamic finance di dunia. #01ndonesiaMaju,knks kemban jokowi kembang ekonomi jadi indonesia islamic finance dunia 01ndonesia maju
netral,"Kalo kata pak wowo : @Jokowi gak salah kok, yang salah tu SBY soalnya bikin arah ekonomi jd ikut salah  #PrabowoSalahkanSBY",kalo wowo jokowi gak salah salah tu sby bikin arah ekonomi jd salah prabowo salah sby
netral,#PrabowoSalahkanSBY mempermasalahkan terkait permasalahan ekonomi yang dihadapi Indonesia saat ini. Padahal Bowo tengah berdebat dengan capres JokowÂ Widodo  https://bit.ly/2DgcEp3Â  @jokowi  demokrat out dari kubu 12,prabowo salah sby masalah kait masalah ekonomi hadap indonesia bowo debat capres jokow widodo jokowi demokrat out kubu 12
